-0.07377	-0.07668	-0.07348	-0.07948	-0.08098	-0.08253	-0.08414	-0.08583	-0.08758	-0.08941	-0.09131	-0.09329	-0.09536	-0.09752	-0.09977	-0.10212	-0.09836	-0.10714	-0.10982	-0.10548	-0.10806	-0.11076	-0.12181	-0.11654	-0.11963	-0.13237	-0.13624	-0.14030	-0.14457	-0.13743	-0.14153	-0.15873	-0.16395	-0.15512	-0.16013	-0.17296	-0.17956	-0.24352	-0.25416	-0.26538	-0.27769	-0.29072	-0.30949	-0.32503	-0.34156	-0.35950	-0.37888	-0.39999	-0.42276	-0.44735	-0.47395	-0.50327	-0.53580	-0.57124	-0.60974	-0.65238	-0.69946	-0.75157	-0.80972	-0.87202	-0.94591	-1.02590	-1.11680	-1.21896	-1.33422	-1.46629	-1.61757	-1.78620	-1.99430	-2.22879	-2.50393	-2.81086	-3.20734	-3.65964	-4.20470	-4.86707	-5.66697	-6.66166	-7.89038	-9.39658	-11.47770	-14.11606	-17.34830	-19.46279	-17.45007	-14.23916	-11.63296	-9.64302	-8.10306	-6.88803	-5.91339	-5.12104	-4.48883	-3.92911	-3.47669	-3.09515	-2.78251	-2.50381	-2.26419	-2.04993	-1.87681	-1.71412	-1.58111	-1.45517	-1.35110	-1.25124	-1.16583	-1.08928	-1.02043	-0.96005	-0.90206	-0.85289	-0.80623	-0.76213	-0.72366	-0.68863	-0.65583	-0.62494	-0.59740	-0.57201	-0.54766	-0.52602	-0.50569	-0.48631	-0.46833	-0.45171	-0.43601	-0.42169
-0.05871	-0.05933	-0.05996	-0.06055	-0.06121	-0.06196	-0.06260	-0.06339	-0.06406	-0.06482	-0.06559	-0.06647	-0.06721	-0.06805	-0.06899	-0.06988	-0.07079	-0.07163	-0.07259	-0.07356	-0.07457	-0.07560	-0.07677	-0.07775	-0.07898	-0.08001	-0.08136	-0.08257	-0.08368	-0.08510	-0.08641	-0.08776	-0.09349	-0.09503	-0.09662	-0.09825	-0.09992	-0.10150	-0.10326	-0.10522	-0.10709	-0.10900	-0.11098	-0.11301	-0.11509	-0.11724	-0.11945	-0.12173	-0.12407	-0.12648	-0.12896	-0.13151	-0.15684	-0.16048	-0.16426	-0.16816	-0.17221	-0.17641	-0.18075	-0.18249	-0.18722	-0.19215	-0.19727	-0.20262	-0.20819	-0.21401	-0.22009	-0.22645	-0.23311	-0.24006	-0.24738	-0.25510	-0.26319	-0.27170	-0.28069	-0.29018	-0.30022	-0.31087	-0.32218	-0.33428	-0.34703	-0.36077	-0.37553	-0.39135	-0.40840	-0.42677	-0.44668	-1.09443	-1.14961	-1.18397	-1.19090	-1.16834	-1.07610	-1.05416	-0.98060	-0.90776	-0.84136	-0.78433	-0.73766	-0.70101	-0.67352	-0.63905	-0.64163	-0.62465	-0.63389	-0.63711	-0.64430	-0.65500	-0.66893	-0.68257	-0.70550	-0.72785	-0.75279	-0.78032	-0.81042	-0.84314	-0.87854	-0.91746	-0.95886	-1.00187	-1.05087	-1.09983	-1.15641	-1.21481	-1.27724	-1.34408	-1.41559	-1.49212
-0.05147	-0.05149	-0.05161	-0.05165	-0.05169	-0.05180	-0.05193	-0.05213	-0.05225	-0.05244	-0.05265	-0.05288	-0.05317	-0.05335	-0.05372	-0.05397	-0.05433	-0.05455	-0.05496	-0.05533	-0.05571	-0.05617	-0.05653	-0.05707	-0.05741	-0.05785	-0.05829	-0.05887	-0.05931	-0.05993	-0.06049	-0.06115	-0.06167	-0.06059	-0.06284	-0.06357	-0.06430	-0.06496	-0.06568	-0.06642	-0.06540	-0.06798	-0.06878	-0.06966	-0.07049	-0.07141	-0.07233	-0.07329	-0.07426	-0.07530	-0.07270	-0.07738	-0.07858	-0.07846	-0.08076	-0.08194	-0.08312	-0.08276	-0.08566	-0.08689	-0.08821	-0.08958	-0.08837	-0.08973	-0.09404	-0.09539	-0.09384	-0.09871	-0.09691	-0.10221	-0.10394	-0.10598	-0.10756	-0.10986	-0.11169	-0.11379	-0.11594	-0.11796	-0.11267	-0.13831	-0.14138	-0.14457	-0.14788	-0.15132	-0.15490	-0.15861	-0.16248	-0.16649	-0.17066	-0.17500	-0.17952	-0.18422	-0.18912	-0.19421	-0.19955	-0.20508	-0.21086	-0.21691	-0.22321	-0.22980	-0.23669	-0.24389	-0.25143	-0.25935	-0.26760	-0.27628	-0.28539	-0.29495	-0.30535	-0.31559	-0.32667	-0.33838	-0.35074	-0.36376	-0.37749	-0.50046	-0.52217	-0.52559	-0.56992	-0.57377	-0.60022	-0.62850	-0.65874	-0.69110	-0.85334	-0.90175	-0.95417	-1.01102
-1.66228	-1.44376	-1.26609	-1.11995	-0.99847	-0.89649	-0.81011	-0.73636	-0.67290	-0.61794	-0.57003	-0.52803	-0.49100	-0.45820	-0.42901	-0.40293	-0.37952	-0.35845	-0.33941	-0.32216	-0.30648	-0.29219	-0.27914	-0.26720	-0.25625	-0.24620	-0.23695	-0.22845	-0.22062	-0.21341	-0.20679	-0.20071	-0.19516	-0.19010	-0.18554	-0.18147	-0.17789	-0.17481	-0.17224	-0.17015	-0.16849	-0.16710	-0.16573	-0.16402	-0.14183	-0.13911	-0.13654	-0.13410	-0.13177	-0.12957	-0.12747	-0.12547	-0.12357	-0.12177	-0.12006	-0.11844	-0.11691	-0.11560	-0.11409	-0.11292	-0.11169	-0.11052	-0.10941	-0.10837	-0.10738	-0.10645	-0.10557	-0.10474	-0.10396	-0.10323	-0.10254	-0.10190	-0.10130	-0.10074	-0.10021	-0.09973	-0.09931	-0.09887	-0.09852	-0.09815	-0.09784	-0.09756	-0.09732	-0.09710	-0.09692	-0.09676	-0.09663	-0.09654	-0.09649	-0.09643	-0.09641	-0.09642	-0.09646	-0.09653	-0.09662	-0.09674	-0.09688	-0.09705	-0.09724	-0.09746	-0.09770	-0.09797	-0.09827	-0.09859	-0.09893	-0.09930	-0.09970	-0.10012	-0.10056	-0.10103	-0.10153	-0.10205	-0.10260	-0.10317	-0.10378	-0.10440	-0.10506	-0.10574	-0.10645	-0.10719	-0.10796	-0.10875	-0.10958	-0.11043	-0.11132	-0.11224	-0.11319	-0.11417
-0.13152	-0.13628	-0.14126	-0.14524	-0.15014	-0.15849	-0.16322	-0.17190	-0.17773	-0.18596	-0.19497	-0.20736	-0.21587	-0.22814	-0.24513	-0.26108	-0.28309	-0.29509	-0.31692	-0.33233	-0.36124	-0.39016	-0.40410	-0.40662	-0.42855	-0.43375	-0.46281	-0.48592	-0.51358	-0.54610	-0.58355	-0.63003	-0.67945	-0.70452	-0.79986	-0.83769	-0.95034	-1.04584	-1.15614	-1.29432	-1.35360	-1.51330	-1.81404	-1.92255	-2.18605	-2.50169	-3.13072	-3.34488	-4.29239	-5.15130	-6.07132	-7.30212	-7.90009	-10.67009	-12.63928	-13.95592	-14.37833	-11.82980	-9.91834	-5.90819	-4.90817	-3.89711	-3.61668	-2.96069	-2.76274	-1.81937	-1.63481	-1.47745	-1.34207	-1.22501	-1.12353	-1.03464	-0.95651	-0.88753	-0.82526	-0.77183	-0.72309	-0.67934	-0.63994	-0.60434	-0.57207	-0.54274	-0.51600	-0.49108	-0.46875	-0.30903	-0.30013	-0.29156	-0.28353	-0.27590	-0.26897	-0.26323	-0.25573	-0.25013	-0.24477	-0.24030	-0.23466	-0.23068	-0.22623	-0.22209	-0.21767	-0.21442	-0.21040	-0.20714	-0.20451	-0.20112	-0.19833	-0.19573	-0.19363	-0.19143	-0.18493	-0.18274	-0.18162	-0.17966	-0.17871	-0.17737	-0.15858	-0.15789	-0.15762	-0.15724	-0.15693	-0.15668	-0.15649	-0.15637	-0.15631	-0.15631	-0.15637	-0.15650
-0.05715	-0.05779	-0.05843	-0.05906	-0.05972	-0.06040	-0.06111	-0.06186	-0.06265	-0.06347	-0.06433	-0.06523	-0.06613	-0.06709	-0.06810	-0.06920	-0.07029	-0.07144	-0.07263	-0.07387	-0.07516	-0.07650	-0.07790	-0.07936	-0.08088	-0.08246	-0.08412	-0.08584	-0.08763	-0.08951	-0.09147	-0.09353	-0.09568	-0.09793	-0.10028	-0.10276	-0.10534	-0.10805	-0.11089	-0.11387	-0.11701	-0.12031	-0.12376	-0.12742	-0.14628	-0.15120	-0.15640	-0.16191	-0.16776	-0.17396	-0.18055	-0.18756	-0.19502	-0.20297	-0.21146	-0.22054	-0.23025	-0.24065	-0.25181	-0.26381	-0.27672	-0.29064	-0.30565	-0.32191	-0.33952	-0.35864	-0.37942	-0.40209	-0.42685	-0.45396	-0.48370	-0.51643	-0.55252	-0.59245	-0.63671	-0.68595	-0.74093	-0.80248	-0.87163	-0.94964	-1.03791	-1.13821	-1.25263	-1.38374	-1.53460	-1.70894	-1.91132	-2.14726	-2.42347	-2.74810	-3.13083	-3.58322	-4.11833	-4.75036	-5.49253	-6.35273	-7.32317	-8.64931	-9.34717	-10.07552	-10.30313	-9.94616	-9.16440	-8.20284	-7.23631	-6.34914	-5.56905	-4.76457	-4.21019	-3.83489	-3.33707	-2.99433	-2.76080	-2.49993	-2.23023	-2.04112	-1.91011	-1.76181	-1.60580	-1.49427	-1.41584	-1.32600	-1.23001	-1.17472	-1.09797	-1.05362	-0.99161	-0.94622
-0.04568	-0.04583	-0.04592	-0.04605	-0.04620	-0.04635	-0.04649	-0.04665	-0.04683	-0.04705	-0.04720	-0.04738	-0.04760	-0.04776	-0.04797	-0.04819	-0.04844	-0.04868	-0.04893	-0.04919	-0.04946	-0.04979	-0.04999	-0.05034	-0.05066	-0.05088	-0.05130	-0.05167	-0.05196	-0.05223	-0.05259	-0.05301	-0.05340	-0.05379	-0.05420	-0.05459	-0.05503	-0.05548	-0.05595	-0.05646	-0.05693	-0.05745	-0.05798	-0.05853	-0.05910	-0.05969	-0.06029	-0.06093	-0.06156	-0.06223	-0.06291	-0.06362	-0.06437	-0.06511	-0.06590	-0.06670	-0.06512	-0.06583	-0.06658	-0.06736	-0.06818	-0.06903	-0.06991	-0.07083	-0.07178	-0.07277	-0.07380	-0.07488	-0.07600	-0.07716	-0.07836	-0.08390	-0.08535	-0.08685	-0.08841	-0.09003	-0.09179	-0.11974	-0.12489	-0.12571	-0.12890	-0.13223	-0.13574	-0.13942	-0.14328	-0.14736	-0.15161	-0.15613	-0.16084	-0.16583	-0.17395	-0.17670	-0.18254	-0.18880	-0.19540	-0.20526	-0.20981	-0.21763	-0.22898	-0.23494	-0.24446	-0.25461	-0.26550	-0.27715	-0.28975	-0.30303	-0.31760	-0.33473	-0.34991	-0.36803	-0.38796	-0.40840	-0.43106	-0.45510	-0.48189	-0.51076	-0.54783	-0.58357	-0.62293	-0.65537	-0.71660	-0.77060	-0.82911	-0.87171	-0.97137	-1.05449	-1.15059	-1.25507
-0.19967	-0.22504	-0.26099	-0.29249	-0.34381	-0.38811	-0.45382	-0.53130	-0.63200	-0.73944	-0.85197	-0.94437	-1.02621	-1.04814	-0.99239	-0.91513	-0.81599	-0.71593	-0.61965	-0.53611	-0.47664	-0.40615	-0.35925	-0.32086	-0.28700	-0.26186	-0.23824	-0.21978	-0.20824	-0.19167	-0.18062	-0.17092	-0.16370	-0.15688	-0.15108	-0.14730	-0.14198	-0.13846	-0.13553	-0.13310	-0.13197	-0.13038	-0.12839	-0.12828	-0.12799	-0.12764	-0.12757	-0.12775	-0.12819	-0.12887	-0.12978	-0.13087	-0.13230	-0.13391	-0.13575	-0.13782	-0.14013	-0.14270	-0.14553	-0.14862	-0.15200	-0.15567	-0.15967	-0.16362	-0.16829	-0.17378	-0.17929	-0.18526	-0.19172	-0.19872	-0.20633	-0.21458	-0.22356	-0.23334	-0.24400	-0.25566	-0.26843	-0.28244	-0.29786	-0.31442	-0.33321	-0.35407	-0.37731	-0.40327	-0.43241	-0.46522	-0.50237	-0.54463	-0.59292	-0.64184	-0.71264	-0.78737	-0.87497	-0.97847	-1.10164	-1.24962	-1.42905	-1.64883	-1.92074	-2.26106	-2.69177	-3.16070	-3.84724	-4.88084	-5.90206	-7.39612	-9.46130	-11.13814	-11.53341	-10.26737	-8.43201	-6.77705	-5.45661	-4.58374	-3.76591	-3.13374	-2.64153	-2.25345	-1.89832	-1.69518	-1.49220	-1.29963	-1.18715	-1.07154	-0.95780	-0.87695	-0.80773	-0.74812
-0.04803	-0.04798	-0.04793	-0.04789	-0.04785	-0.04781	-0.04767	-0.04764	-0.04760	-0.04758	-0.04755	-0.04753	-0.04751	-0.04749	-0.04748	-0.04747	-0.04747	-0.04746	-0.04746	-0.04747	-0.04748	-0.04749	-0.04750	-0.04752	-0.04754	-0.04757	-0.04760	-0.04763	-0.04767	-0.04771	-0.04776	-0.04781	-0.04786	-0.04792	-0.04798	-0.04805	-0.04812	-0.04820	-0.04828	-0.04837	-0.04846	-0.04855	-0.04865	-0.04876	-0.04887	-0.04899	-0.04911	-0.04924	-0.04938	-0.04952	-0.04967	-0.04936	-0.04952	-0.04969	-0.04986	-0.05004	-0.05023	-0.05044	-0.05064	-0.05086	-0.05109	-0.05133	-0.05158	-0.05185	-0.05212	-0.05241	-0.05272	-0.05303	-0.05337	-0.05369	-0.05405	-0.05448	-0.05484	-0.05534	-0.05580	-0.05629	-0.05682	-0.05724	-0.05797	-0.05836	-0.05906	-0.06003	-0.06082	-0.06165	-0.06253	-0.06303	-0.06399	-0.06543	-0.06613	-0.06769	-0.06897	-0.07008	-0.07192	-0.07343	-0.07555	-0.07769	-0.08007	-0.08275	-0.08558	-0.08920	-0.09310	-0.09755	-0.10266	-0.10854	-0.11535	-0.12323	-0.13130	-0.14172	-0.15370	-0.16731	-0.18246	-0.19878	-0.21545	-0.23111	-0.24394	-0.25198	-0.25378	-0.24899	-0.23852	-0.22482	-0.20796	-0.19217	-0.17659	-0.16250	-0.15011	-0.13944	-0.13033	-0.12261
-0.04322	-0.04337	-0.04338	-0.04355	-0.04344	-0.04363	-0.04365	-0.04371	-0.04383	-0.04395	-0.04409	-0.04424	-0.04444	-0.04461	-0.04483	-0.04554	-0.04514	-0.04528	-0.04548	-0.04573	-0.04590	-0.04657	-0.04635	-0.04658	-0.04692	-0.04707	-0.04732	-0.04758	-0.04789	-0.04813	-0.04870	-0.04904	-0.04935	-0.04966	-0.04999	-0.05028	-0.05060	-0.05100	-0.05130	-0.05166	-0.05208	-0.05246	-0.05285	-0.05464	-0.05362	-0.05404	-0.05445	-0.05472	-0.05533	-0.05578	-0.05625	-0.05672	-0.05704	-0.05771	-0.05826	-0.05873	-0.05928	-0.05981	-0.06037	-0.06093	-0.06152	-0.06211	-0.07831	-0.07939	-0.08053	-0.08168	-0.08286	-0.08409	-0.08536	-0.08664	-0.08804	-0.08945	-0.09092	-0.09244	-0.09398	-0.09567	-0.09735	-0.09918	-0.10106	-0.10238	-0.10506	-0.10720	-0.10872	-0.11106	-0.11351	-0.11611	-0.11885	-0.12174	-0.12481	-0.12809	-0.13157	-0.13650	-0.13932	-0.14495	-0.14825	-0.15325	-0.16035	-0.16464	-0.17112	-0.18035	-0.18838	-0.21272	-0.22334	-0.23502	-0.24860	-0.26372	-0.28091	-0.30048	-0.32303	-0.34896	-0.37865	-0.41294	-0.39981	-0.43485	-0.47493	-0.56546	-0.58880	-0.62247	-0.64682	-0.66251	-0.66574	-0.66966	-0.65592	-0.63790	-0.61327	-0.59388	-0.57467	-0.56296
-0.04861	-0.04906	-0.04953	-0.05002	-0.05052	-0.05104	-0.05551	-0.05698	-0.05839	-0.05948	-0.06009	-0.06022	-0.06012	-0.07855	-0.06005	-0.06024	-0.06059	-0.06108	-0.06169	-0.06240	-0.06319	-0.08486	-0.06501	-0.06602	-0.06710	-0.06825	-0.06946	-0.07073	-0.07208	-0.07349	-0.07498	-0.07654	-0.07819	-0.07992	-0.08173	-0.08364	-0.08565	-0.08777	-0.08977	-0.09235	-0.09437	-0.09744	-0.10020	-0.10312	-0.10621	-0.10948	-0.11295	-0.11662	-0.11900	-0.12468	-0.12910	-0.13381	-0.13883	-0.14420	-0.14994	-0.15609	-0.19767	-0.16978	-0.17741	-0.18564	-0.19452	-0.20413	-0.21454	-0.22585	-0.23815	-0.25157	-0.26623	-0.28230	-0.49745	-0.53712	-0.58156	-0.63166	-0.68840	-0.75243	-0.82546	-0.90915	-1.00472	-1.11475	-1.24143	-1.38806	-1.55780	-1.75441	-1.98182	-2.24390	-2.54152	-2.87931	-3.25024	-3.64371	-4.03849	-4.40103	-4.68787	-4.85470	-4.87314	-4.74891	-4.49558	-4.16732	-3.80569	-3.44016	-3.09244	-2.77229	-2.48712	-2.23477	-2.01335	-1.82228	-1.65165	-1.50484	-1.37706	-1.26480	-1.16692	-1.08075	-1.00443	-0.93717	-0.87770	-0.82450	-0.77720	-0.73466	-0.69679	-0.66258	-0.63183	-0.60399	-0.57896	-0.55618	-0.53556	-0.51688	-0.49993	-0.48437	-0.47036	-0.45754
-0.15369	-0.15844	-0.16357	-0.16930	-0.17480	-0.18054	-0.18700	-0.19334	-0.20050	-0.20779	-0.21548	-0.22326	-0.23214	-0.24119	-0.25034	-0.26044	-0.27137	-0.28298	-0.29507	-0.30791	-0.32157	-0.33612	-0.35088	-0.36851	-0.38535	-0.40487	-0.42450	-0.44588	-0.47046	-0.49476	-0.52188	-0.55117	-0.58240	-0.61912	-0.65449	-0.69684	-0.73873	-0.78702	-0.83988	-0.89790	-0.96623	-1.03709	-1.10995	-1.20152	-1.29812	-1.40683	-1.51999	-1.66292	-1.81432	-1.97708	-2.17126	-2.39238	-2.64361	-2.93552	-7.10122	-8.25180	-9.66278	-11.41272	-13.59235	-16.19901	-18.53510	-18.48257	-16.14893	-13.61909	-11.52041	-9.84175	-8.49137	-7.39161	-6.48532	-5.73078	-5.09708	-4.56085	-4.10405	-3.71260	-3.37534	-3.08331	-2.82931	-2.60745	-2.41292	-2.24175	-2.09067	-1.95693	-1.83826	-1.73274	-1.63875	-1.55492	-1.48010	-1.41331	-1.35371	-1.30058	-1.25332	-1.21142	-1.17444	-1.14201	-1.11383	-1.08963	-1.06921	-1.05241	-1.03912	-1.02924	-1.02274	-1.01961	-1.01988	-1.02362	-1.03095	-1.04201	-1.05703	-1.07624	-1.09998	-1.12863	-1.16267	-1.20264	-1.24924	-1.30325	-1.36566	-1.43760	-1.52047	-1.61593	-1.72597	-1.85305	-2.00012	-2.48139	-2.76225	-3.09775	-3.50126	-3.99021	-4.58777	-5.32529
-0.05792	-0.05854	-0.05908	-0.05979	-0.06026	-0.06107	-0.06165	-0.06249	-0.06307	-0.06388	-0.06469	-0.06565	-0.06639	-0.06730	-0.06840	-0.06940	-0.07049	-0.07133	-0.07149	-0.07270	-0.07397	-0.07558	-0.07671	-0.07845	-0.07970	-0.08132	-0.08299	-0.08476	-0.08662	-0.08949	-0.09161	-0.09363	-0.09636	-0.09749	-0.10104	-0.10274	-0.10691	-0.11004	-0.11323	-0.11680	-0.11871	-0.12248	-0.12837	-0.13091	-0.13529	-0.14016	-0.14756	-0.15086	-0.15961	-0.16534	-0.17308	-0.17973	-0.18853	-0.19639	-0.20662	-0.21726	-0.22296	-0.23973	-0.25273	-0.26676	-0.28239	-0.29936	-0.31799	-0.33892	-0.35988	-0.38672	-0.53607	-0.58566	-0.64255	-0.70744	-0.77948	-0.87040	-0.97256	-1.08725	-1.22844	-1.39567	-1.59805	-1.85025	-2.14674	-2.49861	-2.94201	-3.48686	-4.17223	-7.36345	-7.87269	-7.86113	-2.87565	-2.53263	-2.24779	-1.99290	-1.79098	-1.62799	-1.47180	-1.35227	-1.24207	-1.14632	-1.05809	-0.98916	-0.92436	-0.86704	-0.81607	-0.77064	-0.73001	-0.69355	-0.66076	-0.63119	-0.60449	-0.58031	-0.55840	-0.53850	-0.52042	-0.50397	-0.48898	-0.47537	-0.46296	-0.45168	-0.44145	-0.43213	-0.42371	-0.41608	-0.40921	-0.40306	-0.39756	-0.39269	-0.38840	-0.38468	-0.38150	-0.37882
-0.05322	-0.05341	-0.05388	-0.05390	-0.05449	-0.05476	-0.05471	-0.05537	-0.05570	-0.05574	-0.05643	-0.05677	-0.05719	-0.05766	-0.05758	-0.05856	-0.05887	-0.05939	-0.06082	-0.06142	-0.06201	-0.06275	-0.06333	-0.06402	-0.06474	-0.06548	-0.06621	-0.06820	-0.06909	-0.07007	-0.07105	-0.07206	-0.07312	-0.07421	-0.07534	-0.07650	-0.07772	-0.08342	-0.08481	-0.08625	-0.08774	-0.08928	-0.09088	-0.09252	-0.09423	-0.09598	-0.09779	-0.09966	-0.10159	-0.10357	-0.10562	-0.10774	-0.10993	-0.11220	-0.11455	-0.11698	-0.11950	-0.12211	-0.12482	-0.12763	-0.13054	-0.13356	-0.13669	-0.13995	-0.14333	-0.14684	-0.15048	-0.15427	-0.15821	-0.16231	-0.16658	-0.17102	-0.17565	-0.18047	-0.18549	-0.19073	-0.19621	-0.20192	-0.20789	-0.21413	-0.22065	-0.22748	-0.23463	-0.24213	-0.25000	-0.25825	-0.26692	-0.27603	-0.28562	-0.29572	-0.30637	-0.31761	-0.32947	-0.34202	-0.35532	-0.36941	-0.38437	-0.40030	-0.41726	-0.43536	-0.45472	-0.47548	-0.49777	-0.52177	-0.54768	-0.57564	-0.60591	-0.63866	-0.67391	-0.71172	-0.75182	-0.79383	-0.83704	-0.88108	-0.92577	-0.97154	-1.01931	-1.07028	-1.12551	-1.18616	-1.25314	-1.32717	-1.40908	-1.49969	-1.59987	-1.71072	-1.83343	-1.96926
-0.04662	-0.04615	-0.04750	-0.04696	-0.04742	-0.04898	-0.04996	-0.05054	-0.05121	-0.05177	-0.05259	-0.05291	-0.05409	-0.05448	-0.05533	-0.05681	-0.05716	-3.62822	-0.05919	-0.06075	-6.26083	-4.82390	-0.06404	-0.08142	-0.08357	-0.09009	-0.09267	-0.09525	-0.09359	-0.10107	-0.09958	-0.10289	-0.10727	-0.11537	-0.11535	-0.12499	-0.12471	-0.12996	-0.13563	-0.14178	-0.15711	-0.16538	-0.16367	-0.18440	-0.19537	-0.20751	-0.20384	-0.23592	-0.20470	-0.21703	-0.23090	-0.24655	-0.34986	-0.28431	-0.30716	-0.33329	-0.50652	-0.45635	-0.50285	-0.55665	-0.61920	-0.69222	-0.77783	-1.21908	-1.69889	-1.59374	-2.12638	-2.30049	-2.17157	-2.28483	-2.37335	-2.26929	-2.05261	-1.84853	-1.64520	-1.45537	-1.40602	-1.24153	-1.09719	-0.97244	-0.86549	-0.77410	-0.65334	-0.62925	-0.57196	-0.52263	-0.47999	-0.42720	-0.39792	-0.38252	-0.35774	-0.32932	-0.31656	-0.29550	-0.28412	-0.27049	-0.25704	-0.24733	-0.23742	-0.22902	-0.22142	-0.21454	-0.20685	-0.20266	-0.19559	-0.19075	-0.18636	-0.18240	-0.17881	-0.17558	-0.17546	-0.17005	-0.16771	-0.16563	-0.16379	-0.15810	-0.16247	-0.16136	-0.15573	-0.15525	-0.15910	-0.15466	-0.15459	-0.15466	-0.15486	-0.15519	-0.15564	-0.15621
-0.07338	-0.07447	-0.07476	-0.07548	-0.07291	-0.07259	-0.07430	-0.07398	-0.07812	-0.07547	-0.07986	-0.07705	-0.07788	-0.08422	-0.08510	-0.08602	-0.08716	-0.08833	-0.08954	-0.09121	-0.09229	-0.09340	-0.09476	-0.09619	-0.09635	-0.09792	-0.09961	-0.10133	-0.10308	-0.10494	-0.11243	-0.14633	-0.14967	-0.15316	-0.15678	-0.16056	-0.16449	-0.16812	-0.17237	-0.17729	-0.18194	-0.18678	-0.19184	-0.19712	-0.20264	-0.20841	-0.21444	-0.22009	-0.22737	-0.23173	-0.24081	-0.24917	-0.25423	-0.26555	-0.27114	-0.28364	-0.28982	-0.30366	-0.31050	-0.18329	-0.19484	-0.44938	-0.46947	-0.22729	-0.51439	-0.53921	-0.56456	-0.59358	-0.56588	-0.65541	-0.61858	-0.72814	-0.32846	-0.71161	-0.74701	-0.91513	-0.96933	-0.86934	-0.41929	-1.17601	-1.25267	-1.33676	-1.43415	-1.54377	-1.66090	-1.79590	-0.60688	-2.10507	-1.66138	-2.49636	-0.75483	-2.04369	-2.19733	-3.65335	-2.55427	-2.76193	-1.11160	-1.19157	-6.25226	-7.04743	-7.98005	-9.08671	-10.42300	-12.07836	-14.21864	-6.83285	-7.59048	-28.00017	-25.31335	-19.51935	-15.86789	-13.46704	-11.42077	-9.92217	-8.70846	-17.48414	-16.24656	-14.63683	-13.06311	-11.65697	-4.54796	-9.37836	-3.79539	-7.64666	-3.21076	-6.34886	-2.72603	-5.35651
-0.11485	-0.11659	-0.11839	-0.12023	-0.12213	-0.12416	-0.12609	-0.12816	-0.13029	-0.13247	-0.13472	-0.13704	-0.13951	-0.14197	-0.14766	-0.14603	-0.14867	-0.15580	-0.15867	-0.15711	-0.16009	-0.16316	-0.16633	-0.16960	-0.17297	-0.17645	-0.18003	-0.18366	-0.18754	-0.19149	-0.19555	-0.19975	-0.20403	-0.20858	-0.21321	-0.21801	-0.22290	-0.22802	-0.23340	-0.23865	-0.24435	-0.30162	-0.31208	-0.32423	-0.33531	-0.34724	-0.35823	-0.37406	-0.38462	-0.40296	-0.42462	-0.44101	-0.45201	-0.46878	-0.47229	-0.48787	-0.49283	-0.50439	-0.50769	-0.51878	-0.53721	-0.55110	-0.56062	-0.57728	-0.60023	-0.62048	-0.63493	-0.66302	-0.67973	-0.70365	-0.72948	-0.75710	-0.79320	-0.81588	-0.85664	-0.88177	-0.91770	-0.96512	-1.00526	-1.03708	-1.08156	-1.12877	-1.17834	-1.23104	-1.28678	-1.36103	-1.42441	-1.49185	-1.54538	-1.62001	-1.69936	-1.78347	-1.89550	-1.99185	-2.06858	-2.20273	-2.28942	-2.44062	-2.57074	-2.70863	-2.85463	-3.00942	-3.17290	-3.34584	-3.52747	-3.71863	-3.91917	-4.12815	-4.29091	-4.51425	-4.80079	-5.03595	-5.21408	-5.51053	-5.74303	-5.91209	-6.12800	-6.32848	-6.50724	-6.69572	-6.78154	-6.86889	-6.92875	-6.93023	-6.89376	-6.82095	-6.71532	-6.58097
-0.05299	-0.05306	-0.05316	-0.05328	-0.05343	-0.05360	-0.05379	-0.05401	-0.05423	-0.05449	-0.05477	-0.05507	-0.05540	-0.05574	-0.05611	-0.05650	-0.05691	-0.05734	-0.05780	-0.05828	-0.05878	-0.05930	-0.05985	-0.06042	-0.06103	-0.06166	-0.06231	-0.06301	-0.06373	-0.06450	-0.06530	-0.06615	-0.06706	-0.06802	-0.06904	-0.07015	-0.07133	-0.07259	-0.07391	-0.07745	-0.07886	-0.08017	-0.08134	-0.08238	-0.08328	-0.08412	-0.08494	-0.08585	-0.08681	-0.08788	-0.08903	-0.09030	-0.09163	-0.09302	-0.09451	-0.09607	-0.09772	-0.09939	-0.10116	-0.10303	-0.10492	-0.10691	-0.10897	-0.11112	-0.11334	-0.11580	-0.11804	-0.12052	-0.12309	-0.12580	-0.12854	-0.13141	-0.13440	-0.13750	-0.14073	-0.14408	-0.14757	-0.15119	-0.15496	-0.15895	-0.16304	-0.16731	-0.17169	-0.17631	-0.18110	-0.18619	-0.19139	-0.19704	-0.20313	-0.20880	-0.21503	-0.22163	-0.22845	-0.26857	-0.27803	-0.28831	-0.29901	-0.31013	-0.32209	-0.33494	-0.34814	-0.36260	-0.37747	-0.39380	-0.41091	-0.42916	-0.44831	-0.46940	-0.49164	-0.51507	-0.54061	-0.56801	-0.59752	-0.62929	-0.66364	-0.69861	-0.74159	-0.78276	-0.83271	-0.88353	-0.94087	-0.99909	-1.56199	-1.68611	-1.82433	-1.97868	-2.15151	-2.34561
